sample_id,osd_accession,tissue_type,spaceflight,light_regime,observed_features,shannon,simpson,pielou_evenness,environment
103,OSD-766,substrate,1,blue-rich,20,2.816509874394196,0.9317570519950875,0.940174093412168,Spaceflight
104,OSD-766,water,0,blue-rich,20,2.6708890947772757,0.920231175576381,0.891564682984392,Ground
105,OSD-766,swab,1,red-rich,20,2.6897415340669504,0.9212467758622618,0.8978577818223963,Spaceflight
106,OSD-766,leaf,0,red-rich,20,2.8047542701469115,0.9293100986385366,0.9362499763102955,Ground
107,OSD-766,root,1,blue-rich,20,2.766609180426608,0.930051032638604,0.923516832545399,Spaceflight
108,OSD-766,fruit,0,blue-rich,20,2.8099109108606317,0.9302112453911299,0.9379713052685748,Ground
109,OSD-766,wick,1,red-rich,20,2.7486701816116343,0.9228116189048555,0.9175286476286968,Spaceflight
110,OSD-766,substrate,0,red-rich,20,2.863948321152196,0.9366804438250356,0.9560094359682374,Ground
111,OSD-766,water,1,blue-rich,20,2.6370141235659634,0.9103568733776827,0.8802569397957376,Spaceflight
112,OSD-766,swab,0,blue-rich,20,2.745791347403402,0.9235638596365949,0.9165676691615466,Ground
113,OSD-766,leaf,1,red-rich,20,2.8265267676192734,0.9329993427207925,0.9435178145161883,Spaceflight
114,OSD-766,root,0,red-rich,20,2.745035785791454,0.9225709697497163,0.9163154564993476,Ground
115,OSD-766,fruit,1,blue-rich,20,2.7692564786965557,0.9221525064708288,0.924400522417594,Spaceflight
116,OSD-766,wick,0,blue-rich,20,2.8348680579964474,0.935489799597662,0.94630220564847,Ground
117,OSD-766,substrate,1,red-rich,20,2.7418440304007077,0.9237420776653318,0.9152500223753031,Spaceflight
118,OSD-766,water,0,red-rich,20,2.8443974202177205,0.9338602355472382,0.9494831849053273,Ground
119,OSD-766,swab,1,blue-rich,20,2.51888483534297,0.8891193866338254,0.8408244146445996,Spaceflight
120,OSD-766,leaf,0,blue-rich,20,2.8186966277274053,0.9309358780851583,0.940904049607691,Ground
121,OSD-766,root,1,red-rich,20,2.7670885770566644,0.9298859090725516,0.9236768590718974,Spaceflight
122,OSD-766,fruit,0,red-rich,20,2.5943428138887943,0.908098797456409,0.8660129066910883,Ground
123,OSD-766,wick,1,blue-rich,20,2.767938667687215,0.9285659536678456,0.9239606262957094,Spaceflight
124,OSD-766,substrate,0,blue-rich,20,2.806213515497546,0.930307842140755,0.9367370843751638,Ground
125,OSD-766,water,1,red-rich,20,2.6331381520669654,0.9135612935491938,0.8789631087237106,Spaceflight
126,OSD-766,swab,0,red-rich,20,2.632311882490512,0.9102046697134829,0.8786872931631055,Ground
127,OSD-766,leaf,1,blue-rich,20,2.697616656566106,0.9203190509367162,0.9004865622940947,Spaceflight
128,OSD-766,root,0,blue-rich,20,2.7464132808312574,0.9247034869884934,0.9167752756400512,Ground
129,OSD-766,fruit,1,red-rich,20,2.63672651998567,0.9136194726085651,0.8801609353620863,Spaceflight
130,OSD-766,wick,0,red-rich,20,2.740911064703621,0.9177457732868065,0.914938590774648,Ground
131,OSD-766,substrate,1,blue-rich,20,2.77265661421425,0.9259725138328101,0.9255355155368759,Spaceflight
132,OSD-766,water,0,blue-rich,20,2.7312827848343364,0.9250710009800983,0.9117245919956911,Ground
133,OSD-766,swab,1,red-rich,20,2.7058446789001254,0.9231968919272637,0.9032331436246949,Spaceflight
134,OSD-766,leaf,0,red-rich,20,2.7497281958335504,0.9248927897357625,0.9178818214524247,Ground
135,OSD-766,root,1,blue-rich,20,2.76922949969558,0.9278924882141483,0.9243915166058218,Spaceflight
136,OSD-766,fruit,0,blue-rich,20,2.65533098209954,0.9109415332781476,0.8863712573852218,Ground
137,OSD-766,wick,1,red-rich,20,2.6598642945437803,0.912657404856217,0.8878845142554234,Spaceflight
138,OSD-766,substrate,0,red-rich,20,2.8128635074048014,0.930414870467719,0.9389569062083633,Ground
139,OSD-766,water,1,blue-rich,20,2.521122220707041,0.8926597801346923,0.8415712722272423,Spaceflight
140,OSD-766,swab,0,blue-rich,20,2.7558829988555074,0.924658864456829,0.9199363451748183,Ground
141,OSD-766,leaf,1,red-rich,20,2.671666621092453,0.9167143405992876,0.8918242276446546,Spaceflight
142,OSD-766,root,0,red-rich,20,2.7815874945316534,0.9299226735790036,0.9285167166262537,Ground
143,OSD-766,fruit,1,blue-rich,20,2.7388215557427675,0.9239224596585051,0.9142410955480889,Spaceflight
144,OSD-766,wick,0,blue-rich,20,2.880610202143274,0.9385262656005798,0.9615713084820688,Ground
145,OSD-412,leaf,1,,20,2.825055138395034,0.9333736523015291,0.9430265726127542,Spaceflight
146,OSD-412,root,0,,20,2.751207366965601,0.9257069252478888,0.9183755809065349,Ground
147,OSD-412,wick,1,,20,2.694181848681019,0.9165620435165859,0.8993399952542398,Spaceflight
148,OSD-412,substrate,0,,20,2.795436591113761,0.9267074945553894,0.9331396586375829,Ground
149,OSD-412,swab,1,,20,2.7998176596723803,0.930143826574869,0.9346020952502585,Spaceflight
150,OSD-412,leaf,0,,20,2.7381341170160867,0.926636714353046,0.9140116228636472,Ground
151,OSD-412,root,1,,20,2.697181907648105,0.921147690996583,0.9003414395400227,Spaceflight
152,OSD-412,wick,0,,20,2.7624252655904007,0.9267266129039912,0.922120207462062,Ground
153,OSD-412,substrate,1,,20,2.7568807632102366,0.9253699339445208,0.9202694070987885,Spaceflight
154,OSD-412,swab,0,,20,2.534822836874466,0.893527153628326,0.8461446502585077,Ground
155,OSD-412,leaf,1,,20,2.8481769806624606,0.9353847085280255,0.9507448331768052,Spaceflight
156,OSD-412,root,0,,20,2.7164744638468923,0.9200010984377269,0.9067814530115534,Ground
157,OSD-412,wick,1,,20,2.8489102402117785,0.934854465414273,0.9509896012276058,Spaceflight
158,OSD-412,substrate,0,,20,2.6472270019835014,0.909594391320508,0.8836660823642162,Ground
159,OSD-412,swab,1,,20,2.742755947712303,0.9236051297167919,0.9155544278522697,Spaceflight
160,OSD-412,leaf,0,,20,2.7869344097234388,0.9298078983646921,0.930301560765694,Ground
161,OSD-412,root,1,,20,2.845998684110503,0.9339011880903773,0.9500176999242155,Spaceflight
162,OSD-412,wick,0,,20,2.838813237087901,0.935102281526584,0.947619138782409,Ground
163,OSD-412,substrate,1,,20,2.8018871357710267,0.930782289195014,0.9352929033431296,Spaceflight
164,OSD-412,swab,0,,20,2.764828916220672,0.9254498072682168,0.922922565754053,Ground
165,OSD-412,leaf,1,,20,2.8258558304394765,0.935313131697874,0.9432938501834207,Spaceflight
166,OSD-412,root,0,,20,2.766134374449883,0.9283994095673086,0.923358338416629,Ground
167,OSD-412,wick,1,,20,2.792436609774695,0.929519447418253,0.9321382402646697,Spaceflight
168,OSD-412,substrate,0,,20,2.7212569255352275,0.9223209875286049,0.9083778779426309,Ground
169,OSD-412,swab,1,,20,2.760074290674619,0.930289610261742,0.9213354327555451,Spaceflight
170,OSD-412,leaf,0,,20,2.7743601937509768,0.9266030184285039,0.926104184356772,Ground
171,OSD-412,root,1,,20,2.654521776455759,0.9164251214452356,0.8861011379052788,Spaceflight
172,OSD-412,wick,0,,20,2.7245035506472677,0.9167208016722539,0.9094616280296134,Ground
173,OSD-412,substrate,1,,20,2.7977139241217004,0.9306925757270905,0.9338998510713472,Spaceflight
174,OSD-412,swab,0,,20,2.8246848503807516,0.9339517744047345,0.9429029674369676,Ground
175,OSD-412,leaf,1,,20,2.8493577768908667,0.9350411449512435,0.9511389926411974,Spaceflight
176,OSD-412,root,0,,20,2.7486730431865114,0.9258698025692045,0.9175296028458576,Ground
177,OSD-412,wick,1,,20,2.8153110280288107,0.9305896528583848,0.9397739086640285,Spaceflight
178,OSD-412,substrate,0,,20,2.7631292883858247,0.9284744587537972,0.922355216044651,Ground
179,OSD-412,swab,1,,20,2.5232295998699352,0.8986767374206796,0.8422747326737908,Spaceflight
180,OSD-412,leaf,0,,20,2.8488471524798142,0.9361581901004978,0.9509685420253128,Ground
181,OSD-412,root,1,,20,2.6946501188060417,0.9136970090786226,0.899496307662113,Spaceflight
182,OSD-412,wick,0,,20,2.8568246199794274,0.936274500659838,0.9536314860974642,Ground
183,OSD-412,substrate,1,,20,2.8238925936355677,0.933370713809738,0.942638505638369,Spaceflight
184,OSD-412,swab,0,,20,2.7524807311189945,0.9252369067334534,0.9188006403034091,Ground
185,OSD-412,leaf,1,,20,2.8297279014093517,0.9327548744419434,0.9445863792268394,Spaceflight
186,OSD-412,root,0,,20,2.856826396054334,0.9364168679522881,0.9536320789658331,Ground
187,OSD-412,wick,1,,20,2.8030416144273347,0.9301707943705184,0.935678277786133,Spaceflight
188,OSD-412,substrate,0,,20,2.793853384436992,0.9296688481580686,0.9326111712654818,Ground
189,OSD-412,swab,1,,20,2.6322645065509644,0.9057649229601183,0.8786714786859688,Spaceflight
190,OSD-412,leaf,0,,20,2.748618634684343,0.9206717597617778,0.9175114408416463,Ground
191,OSD-412,root,1,,20,2.7566329475648024,0.9230685689946635,0.9201866842040819,Spaceflight
192,OSD-413,leaf,1,,20,2.8537931658818914,0.9352834402778029,0.9526195618596752,Spaceflight
193,OSD-413,root,0,,20,2.7373889698030536,0.9238376358526985,0.9137628866132115,Ground
194,OSD-413,wick,1,,20,2.779760643477605,0.9273446905267964,0.9279068987629633,Spaceflight
195,OSD-413,substrate,0,,20,2.7835341883053766,0.927745427724693,0.929166538972165,Ground
196,OSD-413,swab,1,,20,2.7050025842429117,0.9181016677837828,0.9029520455223552,Spaceflight
197,OSD-413,leaf,0,,20,2.7489222294439917,0.9257161457716373,0.9176127832621052,Ground
198,OSD-413,root,1,,20,2.7965494000191526,0.9322532245393081,0.9335111233760094,Spaceflight
199,OSD-413,wick,0,,20,2.875350876195052,0.9380206718037314,0.9598157023504226,Ground
200,OSD-413,substrate,1,,20,2.838824752411857,0.9363337914020188,0.9476229826919792,Spaceflight
201,OSD-413,swab,0,,20,2.610443505395996,0.8965481425133567,0.8713874495530579,Ground
202,OSD-413,leaf,1,,20,2.85223041154445,0.9344710801528641,0.9520979016461651,Spaceflight
203,OSD-413,root,0,,20,2.779875525539976,0.9287186374666369,0.9279452473374956,Ground
204,OSD-413,wick,1,,20,2.72664138835608,0.9257912420802306,0.9101752557885707,Spaceflight
205,OSD-413,substrate,0,,20,2.8956959474801782,0.9397776339746369,0.9666070539891288,Ground
206,OSD-413,swab,1,,20,2.680501580143354,0.9177759810786736,0.8947734094286528,Spaceflight
207,OSD-413,leaf,0,,20,2.835503994111451,0.9355411972884767,0.9465144863387766,Ground
208,OSD-413,root,1,,20,2.7391487651964432,0.9220563887247815,0.9143503207470708,Spaceflight
209,OSD-413,wick,0,,20,2.8662809994685694,0.9378928730447679,0.956788103119827,Ground
210,OSD-413,substrate,1,,20,2.693544164312946,0.9164784943295894,0.8991271309827218,Spaceflight
211,OSD-413,swab,0,,20,2.799665066703633,0.9333569619813902,0.9345511584659222,Ground
212,OSD-413,leaf,1,,20,2.8293940181937076,0.933352759526247,0.9444749262713829,Spaceflight
213,OSD-413,root,0,,20,2.6696600428327923,0.9156361763390523,0.8911544153662428,Ground
214,OSD-413,wick,1,,20,2.8008264224087696,0.9310407616008494,0.934938828524221,Spaceflight
215,OSD-413,substrate,0,,20,2.7310173329409073,0.9198367116707427,0.9116359819767744,Ground
216,OSD-413,swab,1,,20,2.644418195099845,0.9179144182063486,0.8827284795922822,Spaceflight
217,OSD-413,leaf,0,,20,2.8226886263571065,0.9338939946776406,0.9422366114874499,Ground
218,OSD-413,root,1,,20,2.798171513618824,0.9320742945913867,0.9340525981980391,Spaceflight
219,OSD-413,wick,0,,20,2.874020439504828,0.939073208126339,0.9593715916727198,Ground
220,OSD-413,substrate,1,,20,2.721228320735108,0.9214626664725866,0.9083683294257717,Spaceflight
221,OSD-413,swab,0,,20,2.7471562496403794,0.9238842667345903,0.917023284721397,Ground
222,OSD-413,leaf,1,,20,2.866470202280332,0.9385316520840692,0.9568512605699879,Spaceflight
223,OSD-413,root,0,,20,2.8536977976560975,0.9362168820860158,0.9525877271638195,Ground
224,OSD-413,wick,1,,20,2.6640891334184595,0.915428631002707,0.8892948001184078,Spaceflight
225,OSD-413,substrate,0,,20,2.6174090806035837,0.908913344681247,0.8737126156799109,Ground
226,OSD-413,swab,1,,20,2.807513472408352,0.9303790004826554,0.9371710206525414,Spaceflight
227,OSD-413,leaf,0,,20,2.8022145875345723,0.9242924112487928,0.9354022094271333,Ground
228,OSD-413,root,1,,20,2.7964320077574416,0.9303194494996636,0.9334719368763521,Spaceflight
229,OSD-413,wick,0,,20,2.8074600756886525,0.9324615580275167,0.9371531963896155,Ground
230,OSD-413,substrate,1,,20,2.8212895958226376,0.9335199536058649,0.941769603622021,Spaceflight
231,OSD-413,swab,0,,20,2.7499913884304457,0.9269312449501337,0.9179696772996306,Ground
232,OSD-413,leaf,1,,20,2.663891297924058,0.914868837313008,0.8892287610079879,Spaceflight
233,OSD-413,root,0,,20,2.863663427871865,0.9372598092034791,0.9559143362549398,Ground
234,OSD-413,wick,1,,20,2.752558059256551,0.9215680073518809,0.91882645306987,Spaceflight
235,OSD-413,substrate,0,,20,2.7079352082976937,0.9209591872494857,0.9039309794813978,Ground
236,OSD-413,swab,1,,20,2.709117878577562,0.9202871651157645,0.9043257645195364,Spaceflight
237,OSD-413,leaf,0,,20,2.904638440957161,0.9410457630217319,0.9695921316464102,Ground
238,OSD-413,root,1,,20,2.7088743420356196,0.9203239173041757,0.9042444700246671,Spaceflight
239,OSD-413,wick,0,,20,2.8124838877046754,0.9316474542783346,0.9388301860393157,Ground
240,OSD-414,leaf,1,,20,2.736791590492629,0.9204032287350834,0.9135634765004661,Spaceflight
241,OSD-414,root,0,,20,2.816863826598891,0.9345065218297266,0.9402922455607492,Ground
242,OSD-414,wick,1,,20,2.7390538323575018,0.925212027884883,0.9143186313869168,Spaceflight
243,OSD-414,substrate,0,,20,2.718604027463849,0.9224047778560416,0.907492318810796,Ground
244,OSD-414,swab,1,,20,2.5812115063803285,0.9031338817218453,0.8616295685589103,Spaceflight
245,OSD-414,leaf,0,,20,2.7150568326248687,0.9177928274949867,0.9063082360840802,Ground
246,OSD-414,root,1,,20,2.80937370295819,0.9294360509651425,0.9377919808652614,Spaceflight
247,OSD-414,wick,0,,20,2.842795897343539,0.9357298254518766,0.9489485834363245,Ground
248,OSD-414,substrate,1,,20,2.8135960138006473,0.9315395339612672,0.9392014228503583,Spaceflight
249,OSD-414,swab,0,,20,2.64417820020443,0.914691126440843,0.8826483673280676,Ground
250,OSD-414,leaf,1,,20,2.750931091528748,0.9220321863021386,0.9182833579000628,Spaceflight
251,OSD-414,root,0,,20,2.744319188932345,0.9261573018151746,0.9160762505911846,Ground
252,OSD-414,wick,1,,20,2.8255176300165497,0.9331602045335456,0.9431809561087691,Spaceflight
253,OSD-414,substrate,0,,20,2.6171947670915183,0.905681347447195,0.8736410760720636,Ground
254,OSD-414,swab,1,,20,2.791592287031312,0.9320927112066792,0.9318563984088949,Spaceflight
255,OSD-414,leaf,0,,20,2.8354557218761,0.9312092144794952,0.9464983726707504,Ground
256,OSD-414,root,1,,20,2.7311205170440838,0.9241823206339972,0.9116704256765961,Spaceflight
257,OSD-414,wick,0,,20,2.795059400157129,0.9288969897826146,0.9330137492030309,Ground
258,OSD-414,substrate,1,,20,2.627481980699632,0.9120083469536396,0.8770750323367567,Spaceflight
259,OSD-414,swab,0,,20,2.641185047890395,0.9070016141551082,0.8816492285397125,Ground
260,OSD-414,leaf,1,,20,2.857327628161233,0.9353966410703287,0.9537993943535678,Spaceflight
261,OSD-414,root,0,,20,2.7946669696010282,0.9299551278356918,0.9328827526652012,Ground
262,OSD-414,wick,1,,20,2.7560356164501405,0.926862483968389,0.9199872901794772,Spaceflight
263,OSD-414,substrate,0,,20,2.7050068718961087,0.9201128967279533,0.902953476776154,Ground
264,OSD-414,swab,1,,20,2.72417004135531,0.9213194983975623,0.9093502998929498,Spaceflight
265,OSD-414,leaf,0,,20,2.8545547798205453,0.9371371266470058,0.9528737948381617,Ground
266,OSD-414,root,1,,20,2.7115391695887303,0.9204246769311952,0.9051340113153343,Spaceflight
267,OSD-414,wick,0,,20,2.7640005575322277,0.9287670494183944,0.9226460528307331,Ground
268,OSD-414,substrate,1,,20,2.8295064825394727,0.934243333725227,0.944512467792285,Spaceflight
269,OSD-414,swab,0,,20,2.624419384805336,0.9099356286951394,0.8760527127118248,Ground
270,OSD-414,leaf,1,,20,2.7698061164713175,0.9254068604875559,0.9245839960142214,Spaceflight
271,OSD-414,root,0,,20,2.878609035544047,0.9391452769343032,0.9609033026602892,Ground
272,OSD-414,wick,1,,20,2.6042482547410075,0.9036298940674655,0.8693194240790597,Spaceflight
273,OSD-414,substrate,0,,20,2.7427285690813976,0.925333309652578,0.9155452886407496,Ground
274,OSD-414,swab,1,,20,2.5914899346050264,0.9014111395973586,0.8650605921905729,Spaceflight
275,OSD-414,leaf,0,,20,2.825596590802964,0.9335773792795449,0.9432073138668075,Ground
276,OSD-414,root,1,,20,2.823184067637508,0.9340793945509667,0.9424019938498108,Spaceflight
